,start,end,path,graph,sign,time
89,CLN1,STB1,"['CLN1', 'STB1']",ref,rep,
90,CLN1,SWI4,"['CLN1', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
91,CLN1,SWI5,"['CLN1', 'CDH1', 'SWI5']",ref,rep,
92,CLN1,SWI5,"['CLN1', 'CDH1', 'NDD1', 'SWI5']",ref,act,
93,CLN1,SWI5,"['CLN1', 'CDH1', 'MCM1', 'SWI5']",ref,act,
94,CLN1,SWI6,"['CLN1', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
95,CLN1,WHI5,"['CLN1', 'WHI5']",ref,rep,
96,CLN1,YHP1,"['CLN1', 'CDH1', 'YHP1']",ref,act,
97,CLN1,YOX1,"['CLN1', 'CDH1', 'YOX1']",ref,act,
98,CLN2,ACE2,"['CLN2', 'CDH1', 'ACE2']",ref,rep,
99,CLN2,ACE2,"['CLN2', 'CDH1', 'NDD1', 'ACE2']",ref,act,
100,CLN2,ACE2,"['CLN2', 'CDH1', 'MCM1', 'ACE2']",ref,act,
101,CLN2,CDC20,"['CLN2', 'CDH1', 'NDD1', 'CDC20']",ref,act,
102,CLN2,CDC20,"['CLN2', 'CDH1', 'MCM1', 'CDC20']",ref,act,
103,CLN2,CDH1,"['CLN2', 'CDH1']",ref,rep,
104,CLN2,CLB2,"['CLN2', 'CDH1', 'NDD1', 'CLB2']",ref,act,
105,CLN2,CLB2,"['CLN2', 'CDH1', 'MCM1', 'CLB2']",ref,act,
106,CLN2,CLB5,"['CLN2', 'STB1', 'SWI6', 'CLB5']",ref,act,
107,CLN2,CLB6,"['CLN2', 'STB1', 'SWI6', 'CLB6']",ref,act,
108,CLN2,CLB6,"['CLN2', 'STB1', 'MBP1', 'CLB6']",ref,act,
109,CLN2,CLN1,"['CLN2', 'STB1', 'SWI4', 'CLN1']",ref,act,
110,CLN2,CLN1,"['CLN2', 'STB1', 'SWI6', 'CLN1']",ref,act,
111,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,rep,
112,CLN2,CLN1,"['CLN2', 'STB1', 'MBP1', 'CLN1']",ref,act,
113,CLN2,FKH1,"['CLN2', 'CDH1', 'FKH1']",ref,act,
114,CLN2,FKH2,"['CLN2', 'CDH1', 'FKH2']",ref,act,
115,CLN2,HCM1,"['CLN2', 'STB1', 'SWI4', 'HCM1']",ref,act,
116,CLN2,HCM1,"['CLN2', 'STB1', 'MBP1', 'HCM1']",ref,act,
117,CLN2,MBP1,"['CLN2', 'STB1', 'MBP1']",ref,act,
118,CLN2,MBP1,"['CLN2', 'CDH1', 'YHP1', 'MBP1']",ref,rep,
119,CLN2,MCM1,"['CLN2', 'CDH1', 'MCM1']",ref,act,
120,CLN2,NDD1,"['CLN2', 'CDH1', 'NDD1']",ref,act,
121,CLN2,NRM1,"['CLN2', 'CDH1', 'NRM1']",ref,act,
122,CLN2,PLM2,"['CLN2', 'STB1', 'SWI4', 'PLM2']",ref,act,
123,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,rep,
124,CLN2,PLM2,"['CLN2', 'STB1', 'MBP1', 'PLM2']",ref,act,
125,CLN2,STB1,"['CLN2', 'STB1']",ref,rep,
126,CLN2,SWI4,"['CLN2', 'STB1', 'SWI4']",ref,act,
127,CLN2,SWI4,"['CLN2', 'CDH1', 'YHP1', 'SWI4']",ref,rep,
128,CLN2,SWI5,"['CLN2', 'CDH1', 'SWI5']",ref,rep,
129,CLN2,SWI5,"['CLN2', 'CDH1', 'NDD1', 'SWI5']",ref,act,
130,CLN2,SWI5,"['CLN2', 'CDH1', 'MCM1', 'SWI5']",ref,act,
131,CLN2,SWI6,"['CLN2', 'STB1', 'SWI6']",ref,act,
132,CLN2,SWI6,"['CLN2', 'CDH1', 'YHP1', 'SWI6']",ref,rep,
133,CLN2,TOS4,"['CLN2', 'STB1', 'SWI4', 'TOS4']",ref,act,
134,CLN2,TOS4,"['CLN2', 'STB1', 'MBP1', 'TOS4']",ref,act,
135,CLN2,WHI5,"['CLN2', 'WHI5']",ref,rep,
136,CLN2,YHP1,"['CLN2', 'CDH1', 'YHP1']",ref,act,
137,CLN2,YOX1,"['CLN2', 'CDH1', 'YOX1']",ref,act,
138,CLN3,CLB5,"['CLN3', 'STB1', 'SWI4', 'CLB5']",ref,act,
139,CLN3,CLB5,"['CLN3', 'STB1', 'SWI6', 'CLB5']",ref,act,
140,CLN3,CLB5,"['CLN3', 'STB1', 'MBP1', 'CLB5']",ref,act,
141,CLN3,CLB6,"['CLN3', 'STB1', 'SWI4', 'CLB6']",ref,act,
142,CLN3,CLB6,"['CLN3', 'STB1', 'SWI6', 'CLB6']",ref,act,
143,CLN3,CLB6,"['CLN3', 'STB1', 'MBP1', 'CLB6']",ref,act,
144,CLN3,CLN1,"['CLN3', 'STB1', 'SWI4', 'CLN1']",ref,act,
145,CLN3,CLN1,"['CLN3', 'STB1', 'SWI6', 'CLN1']",ref,act,
146,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,rep,
147,CLN3,CLN1,"['CLN3', 'STB1', 'MBP1', 'CLN1']",ref,act,
148,CLN3,CLN2,"['CLN3', 'STB1', 'SWI4', 'CLN2']",ref,act,
149,CLN3,CLN2,"['CLN3', 'STB1', 'SWI6', 'CLN2']",ref,act,
150,CLN3,CLN2,"['CLN3', 'STB1', 'MBP1', 'CLN2']",ref,act,
151,CLN3,HCM1,"['CLN3', 'STB1', 'SWI4', 'HCM1']",ref,act,
152,CLN3,HCM1,"['CLN3', 'STB1', 'SWI6', 'HCM1']",ref,act,
153,CLN3,HCM1,"['CLN3', 'STB1', 'MBP1', 'HCM1']",ref,act,
154,CLN3,MBP1,"['CLN3', 'STB1', 'MBP1']",ref,act,
155,CLN3,NRM1,"['CLN3', 'STB1', 'SWI4', 'NRM1']",ref,act,
156,CLN3,NRM1,"['CLN3', 'STB1', 'MBP1', 'NRM1']",ref,act,
157,CLN3,PLM2,"['CLN3', 'STB1', 'SWI4', 'PLM2']",ref,act,
158,CLN3,PLM2,"['CLN3', 'STB1', 'SWI6', 'PLM2']",ref,act,
159,CLN3,PLM2,"['CLN3', 'STB1', 'MBP1', 'PLM2']",ref,rep,
160,CLN3,PLM2,"['CLN3', 'STB1', 'MBP1', 'PLM2']",ref,act,
161,CLN3,STB1,"['CLN3', 'STB1']",ref,rep,
162,CLN3,SWI4,"['CLN3', 'STB1', 'SWI4']",ref,act,
163,CLN3,SWI6,"['CLN3', 'STB1', 'SWI6']",ref,act,
164,CLN3,TOS4,"['CLN3', 'STB1', 'SWI4', 'TOS4']",ref,act,
165,CLN3,TOS4,"['CLN3', 'STB1', 'MBP1', 'TOS4']",ref,act,
166,CLN3,WHI5,"['CLN3', 'WHI5']",ref,rep,
167,CLN3,YHP1,"['CLN3', 'STB1', 'SWI4', 'YHP1']",ref,act,
168,CLN3,YHP1,"['CLN3', 'STB1', 'MBP1', 'YHP1']",ref,act,
169,CLN3,YOX1,"['CLN3', 'STB1', 'SWI4', 'YOX1']",ref,act,
170,CLN3,YOX1,"['CLN3', 'STB1', 'MBP1', 'YOX1']",ref,act,
171,FKH1,ACE2,"['FKH1', 'ACE2']",ref,act,
172,FKH1,ACE2,"['FKH1', 'CDC20', 'ACE2']",ref,act,
173,FKH1,CDC20,"['FKH1', 'CDC20']",ref,act,
174,FKH1,CLB2,"['FKH1', 'CLB2']",ref,act,
175,FKH1,CLB4,"['FKH1', 'MBP1', 'CLB4']",grn,act,8.519098839012319
176,FKH1,CLB6,"['FKH1', 'MBP1', 'CLB6']",grn,rep,7.795672633505959
177,FKH1,CLN1,"['FKH1', 'MBP1', 'CLN1']",grn,act,6.900783726708223
178,FKH1,CLN1,"['FKH1', 'MBP1', 'CLN1']",grn,rep,
179,FKH1,MBP1,"['FKH1', 'MBP1']",grn,rep,0.633517073803923
180,FKH1,PLM2,"['FKH1', 'MBP1', 'PLM2']",grn,act,13.161979583435361
181,FKH1,PLM2,"['FKH1', 'MBP1', 'PLM2']",grn,rep,
182,FKH1,SWI5,"['FKH1', 'SWI5']",ref,act,
183,FKH1,SWI5,"['FKH1', 'CDC20', 'SWI5']",ref,act,
184,FKH2,ACE2,"['FKH2', 'ACE2']",ref,act,
185,FKH2,ACE2,"['FKH2', 'CDC20', 'ACE2']",ref,act,
186,FKH2,CDC20,"['FKH2', 'CDC20']",ref,act,
187,FKH2,CLB1,"['FKH2', 'CLB1']",grn,rep,6.871868077128278e-09
188,FKH2,CLB2,"['FKH2', 'CLB2']",ref,act,
189,FKH2,CLB4,"['FKH2', 'MBP1', 'CLB4']",grn,act,20.611530469411914
190,FKH2,CLB6,"['FKH2', 'CLB6']",grn,rep,14.958071366407635
191,FKH2,CLB6,"['FKH2', 'MBP1', 'CLB6']",grn,rep,19.888104263905554
192,FKH2,CLN1,"['FKH2', 'MBP1', 'CLN1']",grn,act,18.993215357107818
193,FKH2,CLN1,"['FKH2', 'MBP1', 'CLN1']",grn,rep,
194,FKH2,CLN3,"['FKH2', 'CLN3']",grn,rep,4.981702074336372
195,FKH2,MBP1,"['FKH2', 'MBP1']",grn,rep,12.725948704203518
196,FKH2,NDD1,"['FKH2', 'NDD1']",grn,rep,10.673076677706767
197,FKH2,PLM2,"['FKH2', 'MBP1', 'PLM2']",grn,act,25.254411213834956
198,FKH2,PLM2,"['FKH2', 'MBP1', 'PLM2']",grn,rep,
199,FKH2,SWI5,"['FKH2', 'SWI5']",ref,act,
200,FKH2,SWI5,"['FKH2', 'CDC20', 'SWI5']",ref,act,
201,FKH2,TOS4,"['FKH2', 'TOS4']",grn,rep,15.161030067436517
202,HCM1,ACE2,"['HCM1', 'NDD1', 'ACE2']",ref,act,
203,HCM1,ACE2,"['HCM1', 'NDD1', 'CDC20', 'ACE2']",ref,act,
204,HCM1,ACE2,"['HCM1', 'MCM1', 'ACE2']",ref,act,
205,HCM1,ACE2,"['HCM1', 'MCM1', 'CDC20', 'ACE2']",ref,act,
206,HCM1,CDC20,"['HCM1', 'YHP1', 'CDC20']",grn,rep,18.323434525918522
207,HCM1,CDC20,"['HCM1', 'NDD1', 'CDC20']",ref,act,
208,HCM1,CDC20,"['HCM1', 'MCM1', 'CDC20']",ref,act,
209,HCM1,CLB1,"['HCM1', 'FKH2', 'CLB1']",grn,rep,14.389806289054988
210,HCM1,CLB1,"['HCM1', 'WHI5', 'CLB1']",grn,rep,20.28038881705772
211,HCM1,CLB1,"['HCM1', 'YHP1', 'CLB1']",grn,rep,27.926654914173355
212,HCM1,CLB2,"['HCM1', 'YHP1', 'YOX1', 'CLB2']",grn,act,23.670433583326822
213,HCM1,CLB2,"['HCM1', 'NDD1', 'CLB2']",ref,act,
214,HCM1,CLB2,"['HCM1', 'MCM1', 'CLB2']",ref,act,
215,HCM1,CLB3,"['HCM1', 'CLB3']",grn,act,12.007738226286481
216,HCM1,CLB4,"['HCM1', 'CLB4']",grn,act,12.659506993956995
217,HCM1,CLB4,"['HCM1', 'MBP1', 'CLB4']",grn,rep,22.82204172826415
218,HCM1,CLB5,"['HCM1', 'CLB5']",grn,rep,0.1849659978448492
219,HCM1,CLB5,"['HCM1', 'SWI6', 'CLB5']",grn,act,27.834662239986606
220,HCM1,CLB6,"['HCM1', 'FKH2', 'CLB6']",grn,rep,29.347877648590753
221,HCM1,CLB6,"['HCM1', 'MBP1', 'CLB6']",grn,act,22.09861552275779
222,HCM1,CLB6,"['HCM1', 'NRM1', 'CLB6']",grn,rep,24.199470832594894
223,HCM1,CLB6,"['HCM1', 'SWI6', 'CLB6']",grn,act,26.69781816246098
224,HCM1,CLN1,"['HCM1', 'MBP1', 'CLN1']",grn,rep,21.203726615960054
225,HCM1,CLN1,"['HCM1', 'SWI6', 'CLN1']",grn,act,27.69357420780695
226,HCM1,CLN2,"['HCM1', 'CLN2']",grn,rep,0.08966007023370715
227,HCM1,CLN2,"['HCM1', 'SWI6', 'CLN2']",grn,act,25.913899028954035
228,HCM1,CLN3,"['HCM1', 'FKH2', 'CLN3']",grn,rep,19.37150835651949
229,HCM1,FKH1,"['HCM1', 'FKH1']",grn,act,14.452833604808811
230,HCM1,FKH1,"['HCM1', 'FKH1']",ref,act,
231,HCM1,FKH2,"['HCM1', 'FKH2']",grn,act,14.38980628218312
232,HCM1,FKH2,"['HCM1', 'FKH2']",ref,act,
233,HCM1,MBP1,"['HCM1', 'MBP1']",grn,act,14.936459963055755
234,HCM1,MCM1,"['HCM1', 'MCM1']",ref,act,
235,HCM1,NDD1,"['HCM1', 'NDD1']",grn,act,13.097450628994125
236,HCM1,NDD1,"['HCM1', 'NDD1']",ref,act,
237,HCM1,NRM1,"['HCM1', 'NRM1']",grn,act,12.062666366490285
238,HCM1,PLM2,"['HCM1', 'MBP1', 'PLM2']",grn,rep,27.464922472687192
239,HCM1,SWI4,"['HCM1', 'SWI4']",grn,rep,0.09341602665213301
240,HCM1,SWI5,"['HCM1', 'NDD1', 'SWI5']",ref,act,
241,HCM1,SWI5,"['HCM1', 'NDD1', 'CDC20', 'SWI5']",ref,act,
242,HCM1,SWI5,"['HCM1', 'MCM1', 'SWI5']",ref,act,
243,HCM1,SWI5,"['HCM1', 'MCM1', 'CDC20', 'SWI5']",ref,act,
244,HCM1,SWI6,"['HCM1', 'SWI6']",grn,act,14.586330903403509
245,HCM1,TOS4,"['HCM1', 'TOS4']",grn,rep,0.0903176599599403
246,HCM1,TOS4,"['HCM1', 'YHP1', 'YOX1', 'TOS4']",grn,act,38.797860391426745
247,HCM1,WHI5,"['HCM1', 'WHI5']",grn,act,13.018882731760266
248,HCM1,YHP1,"['HCM1', 'YHP1']",grn,act,13.687647248283271
249,HCM1,YOX1,"['HCM1', 'YHP1', 'YOX1']",grn,rep,23.642255608124604
250,MBP1,ACE2,"['MBP1', 'CLN1', 'CDH1', 'ACE2']",ref,act,
251,MBP1,ACE2,"['MBP1', 'PLM2', 'NDD1', 'ACE2']",ref,rep,
252,MBP1,ACE2,"['MBP1', 'PLM2', 'MCM1', 'ACE2']",ref,rep,
253,MBP1,ACE2,"['MBP1', 'PLM2', 'NDD1', 'ACE2']",ref,act,
254,MBP1,ACE2,"['MBP1', 'PLM2', 'MCM1', 'ACE2']",ref,act,
255,MBP1,ACE2,"['MBP1', 'TOS4', 'NDD1', 'ACE2']",ref,act,
256,MBP1,ACE2,"['MBP1', 'TOS4', 'MCM1', 'ACE2']",ref,act,
257,MBP1,ACE2,"['MBP1', 'CLN1', 'CDH1', 'ACE2']",ref,rep,
258,MBP1,ACE2,"['MBP1', 'CLN2', 'CDH1', 'ACE2']",ref,rep,
259,MBP1,CDC20,"['MBP1', 'PLM2', 'NDD1', 'CDC20']",ref,rep,
260,MBP1,CDC20,"['MBP1', 'PLM2', 'MCM1', 'CDC20']",ref,rep,
261,MBP1,CDC20,"['MBP1', 'PLM2', 'NDD1', 'CDC20']",ref,act,
262,MBP1,CDC20,"['MBP1', 'PLM2', 'MCM1', 'CDC20']",ref,act,
263,MBP1,CDC20,"['MBP1', 'TOS4', 'NDD1', 'CDC20']",ref,act,
264,MBP1,CDC20,"['MBP1', 'TOS4', 'MCM1', 'CDC20']",ref,act,
265,MBP1,CDH1,"['MBP1', 'CLN1', 'CDH1']",ref,act,
266,MBP1,CDH1,"['MBP1', 'CLN1', 'CDH1']",ref,rep,
267,MBP1,CDH1,"['MBP1', 'CLN2', 'CDH1']",ref,rep,
268,MBP1,CLB2,"['MBP1', 'PLM2', 'NDD1', 'CLB2']",ref,rep,
269,MBP1,CLB2,"['MBP1', 'PLM2', 'MCM1', 'CLB2']",ref,rep,
270,MBP1,CLB2,"['MBP1', 'PLM2', 'NDD1', 'CLB2']",ref,act,
271,MBP1,CLB2,"['MBP1', 'PLM2', 'MCM1', 'CLB2']",ref,act,
272,MBP1,CLB2,"['MBP1', 'TOS4', 'NDD1', 'CLB2']",ref,act,
273,MBP1,CLB2,"['MBP1', 'TOS4', 'MCM1', 'CLB2']",ref,act,
274,MBP1,CLB4,"['MBP1', 'CLB4']",grn,rep,7.8855817652083955
275,MBP1,CLB5,"['MBP1', 'CLB5']",ref,act,
276,MBP1,CLB5,"['MBP1', 'YHP1', 'SWI4', 'CLB5']",ref,rep,
277,MBP1,CLB5,"['MBP1', 'YHP1', 'SWI6', 'CLB5']",ref,rep,
278,MBP1,CLB6,"['MBP1', 'CLB6']",grn,act,7.162155559702036
279,MBP1,CLB6,"['MBP1', 'CLB6']",ref,act,
280,MBP1,CLB6,"['MBP1', 'YHP1', 'SWI4', 'CLB6']",ref,rep,
281,MBP1,CLB6,"['MBP1', 'YHP1', 'SWI6', 'CLB6']",ref,rep,
282,MBP1,CLN1,"['MBP1', 'CLN1']",grn,rep,6.2672666529043
283,MBP1,CLN1,"['MBP1', 'CLN1']",grn,act,
284,MBP1,CLN1,"['MBP1', 'CLN1']",ref,rep,
285,MBP1,CLN1,"['MBP1', 'CLN1']",ref,act,
286,MBP1,CLN1,"['MBP1', 'YHP1', 'SWI4', 'CLN1']",ref,rep,
287,MBP1,CLN1,"['MBP1', 'YHP1', 'SWI6', 'CLN1']",ref,rep,
288,MBP1,CLN2,"['MBP1', 'CLN2']",ref,act,
289,MBP1,CLN2,"['MBP1', 'YHP1', 'SWI4', 'CLN2']",ref,rep,
290,MBP1,CLN2,"['MBP1', 'YHP1', 'SWI6', 'CLN2']",ref,rep,
291,MBP1,FKH1,"['MBP1', 'CLN1', 'CDH1', 'FKH1']",ref,rep,
292,MBP1,FKH1,"['MBP1', 'PLM2', 'FKH1']",ref,rep,
293,MBP1,FKH1,"['MBP1', 'HCM1', 'FKH1']",ref,act,
294,MBP1,FKH1,"['MBP1', 'PLM2', 'FKH1']",ref,act,
295,MBP1,FKH1,"['MBP1', 'TOS4', 'FKH1']",ref,act,
296,MBP1,FKH1,"['MBP1', 'CLN1', 'CDH1', 'FKH1']",ref,act,
297,MBP1,FKH1,"['MBP1', 'CLN2', 'CDH1', 'FKH1']",ref,act,
298,MBP1,FKH2,"['MBP1', 'CLN1', 'CDH1', 'FKH2']",ref,rep,
299,MBP1,FKH2,"['MBP1', 'PLM2', 'FKH2']",ref,rep,
300,MBP1,FKH2,"['MBP1', 'HCM1', 'FKH2']",ref,act,
301,MBP1,FKH2,"['MBP1', 'PLM2', 'FKH2']",ref,act,
302,MBP1,FKH2,"['MBP1', 'TOS4', 'FKH2']",ref,act,
303,MBP1,FKH2,"['MBP1', 'CLN1', 'CDH1', 'FKH2']",ref,act,
304,MBP1,FKH2,"['MBP1', 'CLN2', 'CDH1', 'FKH2']",ref,act,
305,MBP1,HCM1,"['MBP1', 'HCM1']",ref,act,
306,MBP1,HCM1,"['MBP1', 'YHP1', 'SWI4', 'HCM1']",ref,rep,
307,MBP1,HCM1,"['MBP1', 'YHP1', 'SWI6', 'HCM1']",ref,rep,
308,MBP1,MCM1,"['MBP1', 'CLN1', 'CDH1', 'MCM1']",ref,rep,
309,MBP1,MCM1,"['MBP1', 'PLM2', 'MCM1']",ref,rep,
310,MBP1,MCM1,"['MBP1', 'PLM2', 'MCM1']",ref,act,
311,MBP1,MCM1,"['MBP1', 'TOS4', 'MCM1']",ref,act,
312,MBP1,MCM1,"['MBP1', 'CLN1', 'CDH1', 'MCM1']",ref,act,
313,MBP1,MCM1,"['MBP1', 'CLN2', 'CDH1', 'MCM1']",ref,act,
314,MBP1,NDD1,"['MBP1', 'CLN1', 'CDH1', 'NDD1']",ref,rep,
315,MBP1,NDD1,"['MBP1', 'PLM2', 'NDD1']",ref,rep,
316,MBP1,NDD1,"['MBP1', 'PLM2', 'NDD1']",ref,act,
317,MBP1,NDD1,"['MBP1', 'TOS4', 'NDD1']",ref,act,
318,MBP1,NDD1,"['MBP1', 'CLN1', 'CDH1', 'NDD1']",ref,act,
319,MBP1,NDD1,"['MBP1', 'CLN2', 'CDH1', 'NDD1']",ref,act,
320,MBP1,NRM1,"['MBP1', 'CLN1', 'CDH1', 'NRM1']",ref,rep,
